record_id,Tarih,Ýþ Emri No,Ýþ Merkezi No,Ýþmerkezi Adý,Ýþ Ýstasyon Adý,Stok Adý,Vardiya,A (Kullanýlýrlýk),P (Performans),Q (Kalite),OEE,Çalýþma Süresi,Duruþ Süresi,Planlý Duruþ Süresi,Plansýz Duruþ Süresi,Üretilen Miktar,Hatalý Üretilen Miktar
57531,12/5/2025,3029896503,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,1,85.28,90313.21,97.85,75365.51,368.44,73.4,9.82,63.58,651,14
57532,10/31/2025,3028359637,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,P703 Fender Liner RR,2,82.5,102.1,97.28,81.94,340.32,116.2,44.02,72.18,1065,29
57533,10/25/2025,3028452439,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,D544 Upper Trim,2,0.0,0.0,0.0,0.0,268.51,100.71,4.79,95.92,0,0
57534,10/13/2025,3023852390,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,X590 Underbody Panel,3,62.45,95.34,99.54,59.27,182.29,152.4,42.8,109.6,438,2
57535,12/21/2025,3026973243,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,B920 Rocker Molding RH,1,94.34,85.93,-362.5,-293.87,398.99,45.15,21.22,23.93,8,37
57536,12/8/2025,3021969467,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,B920 Rocker Molding RH,1,0.0,0.0,0.0,0.0,115.26,157.87,54.77,103.1,0,0
57537,11/6/2025,3029215388,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,P702 Cowl Grille,2,77.86,80.3,97.38,60.88,264.3,88.12,12.96,75.16,572,15
57538,11/20/2025,3022066648,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,B920 Rocker Molding RH,1,80.3,96.93,-180.0,-140.11,304.48,94.72,20.02,74.7,5,14
57539,9/6/2025,3021594730,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base GOR SUBASSY,1,95.4,109.46,97.75,102.07,348.53,42.11,25.29,16.82,710,16
57540,9/16/2025,3027449985,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 BEV/PHEV MIC White Upper,3,99.84,87.03,-2.63,-2.29,333.89,17.55,17.01,0.54,38,39
57541,10/5/2025,3023081571,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,U725 Rear Bumper Cover,3,89.93,94.92,98.61,84.17,468.58,56.42,3.93,52.49,932,13
57542,11/10/2025,3028188766,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,,3,94.79,109.58,99.58,103.44,347.04,61.63,42.56,19.07,473,2
57543,10/27/2025,3025140253,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,MCA-2-S-FR-Lower Bumper Unpainted,2,0.0,0.0,0.0,0.0,375.49,35.67,8.79,26.88,0,0
57544,9/28/2025,3021726312,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,CX430 Skid Plate,2,83.0,105.42,99.4,86.97,448.74,150.89,58.96,91.93,666,4
57545,11/15/2025,3029546282,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,P702 Hood Seal,2,83.99,99.22,99.3,82.75,209.42,95.5,55.57,39.93,573,4
57546,11/3/2025,3021488028,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,2,84.33,193237.88,98.77,160956.62,461.9,131.9,46.08,85.82,976,12
57547,9/19/2025,3027819824,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,D544 Upper Trim,1,79.62,80.87,98.36,63.33,258.38,111.9,45.77,66.13,548,9
57548,10/18/2025,3021555027,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,B920 Rocker Molding RH,3,72.56,82.6,-3.41,-2.04,201.8,134.6,58.3,76.3,88,91
57549,9/7/2025,3027490519,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,MCA-2-S-FR-Lower Bumper Unpainted,2,77.02,92.21,98.14,69.7,307.92,98.5,6.65,91.85,858,16
57550,9/13/2025,3026826607,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,3,79.54,25234.29,99.35,19941.22,,81.51,12.21,69.3,919,6
57551,12/13/2025,3025413646,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,B920 Rocker Molding RH,2,78.53,99.89,99.28,77.88,300.73,100.02,17.82,82.2,414,3
57552,10/7/2025,3026323615,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,X590 Diffuser,2,95.44,95.42,97.16,88.49,464.45,71.79,49.62,22.17,775,22
57553,9/23/2025,3021866914,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,K131 Side Skirt LH,2,69.41,97.98,98.12,66.74,203.26,105.46,15.9,89.56,533,10
57554,9/17/2025,3023181839,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,P703 Fender Liner RR,3,0.0,0.0,0.0,0.0,177.35,99.54,46.51,53.03,0,0
57555,12/18/2025,3027760287,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,J72 Air Deflector,1,73.36,93.0,97.41,66.46,204.73,94.37,20.03,74.34,270,7
57556,11/18/2025,3022801023,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,P702 Cowl Grille,3,80.11,95.15,97.71,74.48,249.78,73.08,11.07,62.01,262,6
57557,12/18/2025,3024775920,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,2,79.01,82606.31,98.63,64368.18,381.19,138.54,37.25,101.29,874,12
57558,10/18/2025,3028226098,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,3,94.4,32292.59,99.07,30203.05,183.02,19.09,8.24,10.85,216,2
57559,12/19/2025,3023614747,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,V363 BEV Base MIC Black Upper,1,86.04,97.44,0.0,0.0,317.39,54.76,3.25,51.51,0,0
57560,9/4/2025,3024683599,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,K131 Side Skirt RH,1,77.31,89.55,98.52,68.2,247.04,101.75,29.24,72.51,743,11
57561,10/14/2025,3026841428,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,2,76.88,79.0,-25.0,-15.18,340.31,112.41,10.09,102.32,84,105
57562,9/26/2025,3024076482,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,P702 Hood Seal,3,68.09,100.03,99.07,67.48,199.43,132.47,39.02,93.45,432,4
57563,9/23/2025,3027742576,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,CX430 Skid Plate,1,0.0,0.0,0.0,0.0,227.74,154.76,46.7,108.06,0,0
57564,11/12/2025,3029839429,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,D544 Lower Valance,2,74.72,85.36,99.77,63.64,277.81,108.91,14.93,93.98,875,2
57565,12/8/2025,3022086187,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,P703 Fender Liner FR,2,95.96,103.42,97.56,96.82,437.26,19.56,1.17,18.39,1025,25
57566,11/18/2025,3022575443,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,X590 Diffuser,1,76.35,102.63,97.86,76.68,285.48,131.33,42.88,88.45,794,17
57567,9/14/2025,3025529453,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 BEV/PHEV MIC White Upper,2,78.18,80.98,98.18,62.16,321.87,100.22,10.37,89.85,605,11
57568,12/23/2025,3021236693,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,CX430 Lower Grille,1,86.63,80.08,99.78,69.22,428.32,111.84,45.71,66.13,448,1
57569,9/8/2025,3028658637,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,B920 Rocker Molding LH,2,0.0,0.0,0.0,0.0,437.78,155.84,43.0,112.84,0,0
57570,11/21/2025,3026333394,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 BEV/PHEV MIC White Upper,1,78.95,104.38,-67.5,-55.62,425.41,146.17,32.75,113.42,40,67
57571,11/5/2025,3025573003,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U725 Rear Bumper Cover,2,76.04,79.41,97.26,58.74,292.89,132.49,40.21,92.28,475,13
57572,12/23/2025,3028084751,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,P702 Hood Seal,3,83.19,90.62,99.47,74.99,359.24,87.34,14.75,72.59,952,5
57573,10/18/2025,3025378441,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,K131 Side Skirt LH,1,62.84,78.96,99.68,49.46,197.06,169.07,52.53,116.54,315,1
57574,11/11/2025,3029842906,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U725 Front Bumper Lower,2,0.0,0.0,0.0,0.0,462.14,129.64,56.25,73.39,0,0
57575,9/20/2025,3027142272,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,U611 Tow Hook Cover,2,0.0,0.0,0.0,0.0,284.04,113.67,41.23,72.44,0,0
57576,9/3/2025,3028053126,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,P702 Cowl Grille,3,79.5,100.17,-277.27,-220.81,418.99,158.61,50.59,108.02,22,83
57577,11/23/2025,3026970908,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,ICA-2-S-FR-Lower Bumper Unpainted,2,85.51,96.15,-48.72,-40.06,218.61,53.05,16.0,37.05,78,116
57578,9/28/2025,3026537963,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,K131 Side Skirt RH,1,62.13,97.16,97.53,58.88,194.21,132.17,13.8,118.37,324,8
57579,11/7/2025,3025836589,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,K131 Side Skirt RH,1,99.12,93.25,100.0,92.42,454.41,14.46,10.41,4.05,388,0
57580,9/3/2025,3023387375,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,P702 Hood Seal,2,70.48,85.28,99.5,59.8,271.9,165.66,51.77,113.89,398,2
57581,9/15/2025,3024771463,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,L663 Wheel Arch RR,1,82.89,101.2,97.8,82.03,332.85,78.39,9.66,68.73,636,14
57582,10/28/2025,3026082737,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,U611 Sensor Bracket,2,92.06,79.67,98.17,72.0,459.77,96.34,56.7,39.64,1147,21
57583,9/30/2025,3021168782,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U725 Front Bumper Lower,2,0.0,0.0,0.0,0.0,435.38,5.56,4.31,1.25,0,0
57584,11/16/2025,3029557026,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V363 BEV Base GOR SUBASSY,3,85.58,98.26,98.93,83.2,403.55,68.58,0.59,67.99,1311,14
57585,10/26/2025,3024885038,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,D544 Lower Valance,1,75.67,104.7,98.05,77.68,318.66,117.29,14.84,102.45,718,14
57586,11/18/2025,3025797799,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,U725 Rear Bumper Cover,1,81.27,99.07,99.08,79.77,336.19,129.43,51.94,77.49,326,3
57587,12/20/2025,3022600775,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,P702 Cowl Grille,1,83.73,81.2,-222.22,-151.09,414.23,120.36,39.89,80.47,18,58
57588,12/16/2025,3025971420,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,,2,78.82,110.19,97.06,84.3,398.32,122.99,15.96,107.03,1088,32
57589,10/24/2025,3024230376,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,,1,0.0,0.0,0.0,0.0,209.34,152.97,47.43,105.54,0,0
57590,10/6/2025,3029195394,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,,2,0.0,0.0,0.0,0.0,126.82,130.04,18.84,111.2,0,0
57591,10/4/2025,3023303131,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V710 BEV/PHEV MIC White Upper,1,0.0,0.0,0.0,0.0,84.88,59.68,45.85,13.83,0,0
57592,10/22/2025,3027267460,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,X590 Diffuser,3,88.5,103.48,0.0,0.0,463.47,89.78,29.54,60.24,0,0
57593,9/14/2025,3025368782,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,D544 Lower Valance,1,98.76,97.12,97.64,93.65,433.57,37.69,32.23,5.46,804,19
57594,10/30/2025,3022202396,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,J72 Air Deflector,3,92.29,105.97,97.95,95.8,348.86,32.77,3.64,29.13,1122,23
57595,9/27/2025,3027430513,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,MCA-2-S-FR-Lower Bumper Unpainted,1,74.69,101.98,97.32,74.13,197.55,91.04,24.09,66.95,336,9
57596,10/21/2025,3027431889,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,U725 Rear Bumper Cover,1,89.9,85.3,99.82,76.54,359.18,84.65,44.28,40.37,1093,2
57597,12/3/2025,3021517959,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U725 Front Bumper Lower,2,78.91,104.67,99.61,82.27,416.53,130.18,18.83,111.35,518,2
57598,11/30/2025,3029988190,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,V710 BEV/PHEV MIC White Upper,2,98.0,106.52,97.69,101.98,400.12,158.92,42.48,8.15,1038,24
57599,11/24/2025,3029910307,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U725 Rear Bumper Cover,3,78.4,95.1,0.0,0.0,359.49,150.95,51.89,99.06,0,0
57600,9/20/2025,3029889585,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,P703 Fender Liner RR,2,94.96,80.41,99.2,75.75,443.22,63.11,39.57,23.54,751,6
57601,11/25/2025,3029671083,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,3,86.31,294194.07,97.21,246846.01,393.66,107.66,45.22,62.44,359,10
57602,10/20/2025,3025423438,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,CX430 Skid Plate,3,87.77,96.35,99.7,84.31,224.66,84.86,53.55,31.31,334,1
57603,10/20/2025,3022020483,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V710 BEV/PHEV MIC White Upper,3,85.52,100.66,97.21,83.69,277.86,70.2,23.16,47.04,502,14
57604,12/7/2025,3027794178,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,MCA-2-S-FR-Lower Bumper Unpainted,1,0.0,0.0,0.0,0.0,173.46,126.5,20.56,105.94,0,0
57605,10/30/2025,3025756230,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,P702 Cowl Grille,1,0.0,0.0,0.0,0.0,163.28,143.07,53.19,89.88,0,0
57606,10/21/2025,3029729308,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,B920 Rocker Molding LH,2,88.33,110.38,97.3,94.87,193.12,32.32,6.81,25.51,482,13
57607,11/10/2025,3022778601,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,ICA-2-S-FR-Lower Bumper Unpainted,3,82.63,5883.13,99.21,4822.98,461.54,133.03,36.04,96.99,1388,11
57608,10/29/2025,3027138138,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,L663 Wheel Arch RR,2,62.08,85.61,100.0,53.14,185.47,136.74,23.45,113.29,297,0
57609,9/22/2025,3022317510,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,3,89.99,180379.72,98.17,159355.46,264.5,74.53,45.12,29.41,764,14
57610,10/16/2025,3026818934,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,K131 Side Skirt LH,1,73.87,78.97,97.97,57.15,271.27,111.46,15.48,95.98,790,16
57611,9/12/2025,3028448761,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U611 Sensor Bracket,3,93.7,100.95,98.23,92.93,317.34,72.93,51.6,21.33,623,11
57612,11/28/2025,3027054579,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,L663 Wheel Arch RR,3,84.25,97.34,97.94,80.32,225.67,50.86,8.68,42.18,436,9
57613,10/14/2025,3025719065,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U611 Sensor Bracket,3,84.36,107.0,98.47,88.89,279.98,109.71,57.82,51.89,327,5
57614,12/25/2025,3023218879,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,P703 Fender Liner RR,3,79.94,82.68,97.95,64.74,430.06,136.02,28.08,107.94,927,19
57615,10/9/2025,3024803008,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,MCA-2-S-FR-Lower Bumper Unpainted,3,91.4,99.23,100.0,90.69,356.51,54.13,20.57,33.56,310,0
57616,12/23/2025,3026201254,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,,1,83.35,107.35,97.07,86.86,245.17,103.87,54.91,48.96,648,19
57617,12/29/2025,3025291451,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,D544 Upper Trim,2,90.5,89.3,97.88,79.1,275.16,67.89,39.01,28.88,851,18
57618,9/27/2025,3025685899,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,P702 Hood Seal,1,81.29,95.9,97.93,76.35,430.93,137.26,38.09,99.17,725,15
57619,10/5/2025,3025126291,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,CX430 Lower Grille,3,92.73,81.88,99.22,75.34,356.01,49.5,21.58,27.92,1027,8
57620,12/24/2025,3027917508,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U611 Tow Hook Cover,3,0.0,0.0,0.0,0.0,232.09,136.62,59.47,77.15,0,0
57621,10/13/2025,3022375038,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,J72 Splash Shield,1,84.26,97.89,98.31,81.09,350.0,250.0,0.0,0.0,1005,17
57622,11/5/2025,3021730127,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,J72 Splash Shield,2,89.53,98.53,97.92,86.38,422.56,63.62,14.21,49.41,960,20
57623,11/5/2025,3025723174,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,MCA-2-S-FR-Lower Bumper Unpainted,3,78.17,84.93,98.78,65.58,183.7,77.62,26.32,51.3,491,6
57624,10/25/2025,3028898783,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,X590 Underbody Panel,3,88.27,103.48,99.83,91.18,314.63,93.39,51.57,41.82,585,1
57625,10/5/2025,3023039876,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,,2,80.4,97.62,98.62,77.4,414.59,121.65,20.58,101.07,1375,19
57626,9/9/2025,3021854951,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,V363 BEV Base GOR SUBASSY,1,93.47,101.06,97.83,92.4,405.75,47.91,19.55,28.36,506,11
57627,12/13/2025,3027825651,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,MCA-2-S-FR-Lower Bumper Unpainted,1,81.89,81.8,97.42,65.26,333.32,80.22,6.49,73.73,815,21
57628,9/8/2025,3027691712,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,L663 Wheel Arch FR,1,73.29,109.13,98.11,78.47,281.41,137.49,34.94,102.55,952,18
57629,11/11/2025,3024307857,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,3,80.48,93.25,98.76,74.11,431.72,105.96,1.22,104.74,1450,18
57630,10/4/2025,3028250586,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,P703 Fender Liner FR,3,96.11,94.56,98.19,89.23,289.75,44.89,33.17,11.72,938,17
57631,12/8/2025,3027848148,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,B920 Rocker Molding RH,2,74.3,111.26,98.16,81.15,346.11,165.92,46.21,119.71,1034,19
57632,11/22/2025,3021858748,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,V363 BEV Base MIC Black Upper,2,87.65,103.52,97.86,88.79,329.92,87.78,41.29,46.49,1029,22
57633,12/21/2025,3027691477,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 BEV/PHEV MIC White Lower,1,85.63,83.97,99.71,71.69,255.2,53.7,10.88,42.82,342,1
57634,10/3/2025,3029954715,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,J72 Splash Shield,1,85.64,81.65,97.38,68.09,277.77,100.73,54.17,46.56,229,6
57635,9/12/2025,3028366725,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,D544 Lower Valance,3,91.18,97.32,97.57,86.58,428.55,48.54,7.1,41.44,823,20
57636,9/19/2025,3021423543,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,K131 Side Skirt RH,2,84.13,108.2,97.4,88.67,468.27,130.4,42.1,88.3,655,17
57637,11/26/2025,3026018453,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,,3,0.0,0.0,0.0,0.0,194.01,128.38,19.18,109.2,0,0
57638,10/25/2025,3025031158,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,V710 BEV/PHEV MIC White Lower,2,76.89,80.0,99.83,61.41,289.92,120.79,33.63,87.16,600,1
57639,12/8/2025,3026134337,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,MCA-2-S-FR-Lower Bumper Unpainted,3,83.71,86.18,-31.75,-22.9,314.25,93.25,32.1,61.15,63,83
57640,10/23/2025,3029365476,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,U611 Sensor Bracket,1,99.26,87.76,97.13,84.62,271.39,43.91,41.9,2.01,837,24
57641,12/16/2025,3026030181,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U611 Sensor Bracket,3,72.43,94.45,97.82,66.92,293.12,149.59,38.02,111.57,550,12
57642,9/28/2025,3025428486,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,L663 Wheel Arch RR,1,76.68,82.83,97.67,62.03,332.64,139.81,38.67,101.14,386,9
57643,11/7/2025,3027702026,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,X590 Underbody Panel,2,72.17,102.91,99.5,73.9,202.81,126.14,47.92,78.22,401,2
57644,12/7/2025,3027728323,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,J72 Air Deflector,3,80.62,81.64,99.33,65.38,461.41,146.62,35.73,110.89,751,5
57645,9/7/2025,3028171390,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,P703 Fender Liner RR,2,91.05,79.21,99.85,72.01,365.74,43.95,8.02,35.93,664,1
57646,10/22/2025,3027057308,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,K131 Side Skirt RH,3,80.34,95.82,99.8,76.83,280.31,112.91,44.32,68.59,501,1
57647,9/20/2025,3023830513,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,U611 Sensor Bracket,1,0.0,0.0,0.0,0.0,280.57,86.81,52.03,34.78,0,0
57648,9/11/2025,3026184026,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U725 Front Bumper Lower,2,79.76,107.5,99.11,84.98,453.64,117.19,2.07,115.12,1118,10
57649,11/25/2025,3025432375,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,L663 Wheel Arch RR,2,73.66,82.04,98.06,59.26,215.65,86.95,9.85,77.1,515,10
57650,11/13/2025,3025129409,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,X590 Underbody Panel,1,84.68,86.94,98.78,72.73,442.27,96.86,16.86,80.0,1233,15
57651,11/12/2025,3027778048,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,D544 Upper Trim,9,97.57,90.44,100.0,88.24,405.31,67.22,57.14,10.08,562,0
57652,12/25/2025,3022661610,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,P702 Cowl Grille,3,79.96,86.83,98.06,68.08,380.02,101.4,6.13,95.27,1085,21
57653,9/15/2025,3025166413,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,U611 Tow Hook Cover,1,87.66,79.68,-151.92,-106.12,289.59,59.99,19.24,40.75,52,131
57654,12/17/2025,3028969397,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,ICA-2-S-FR-Lower Bumper Unpainted,3,85.22,92.45,-658.33,-518.65,429.26,95.75,21.29,74.46,12,91
57655,12/16/2025,3023293633,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,U725 Rear Bumper Cover,3,71.66,99.98,99.37,71.19,292.66,126.08,10.33,115.75,947,6
57656,9/8/2025,3024041323,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,U611 Tow Hook Cover,1,0.0,0.0,0.0,0.0,268.18,95.02,16.0,79.02,0,0
57657,10/1/2025,3025755034,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-1,J72 Air Deflector,2,0.0,0.0,0.0,0.0,268.14,121.01,12.94,108.07,0,0
57658,12/15/2025,3023867533,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,3,82.38,52867.92,98.23,42781.82,456.02,148.33,50.8,97.53,847,15
57659,9/27/2025,3027369455,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-2,L663 Wheel Arch FR,1,79.9,86.22,97.57,67.22,394.04,110.91,11.79,99.12,1028,25
57660,9/20/2025,3021515613,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-2700-3,J72 Splash Shield,2,77.6,80.85,99.3,62.31,254.89,82.84,9.28,73.56,573,4
57661,9/5/2025,3028412030,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,L663 Wheel Arch FR,,94.5,82.97,99.15,77.74,363.12,42.16,21.02,21.14,1180,10
57662,10/2/2025,3029911701,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-2,,3,0.0,0.0,0.0,0.0,254.75,17.48,1.13,16.35,0,0
57663,11/17/2025,3024396000,INJECTION  EXTERIORS,INJECTION  EXTERIORS,IMM-4000-1,K131 Side Skirt RH,3,92.18,89.62,97.57,80.61,331.32,61.21,33.12,28.09,493,12
